idEntrevista,ESTADO,CIDADE,REGIAO,TIPO,SEXO,IDADE1,IDADE,P1,P2,P3,P4,P5,P6,P7,P8_1,P8_2,P8_3,P8_4,P8_5,P8_6,P8_7,P8_8,P8_9,P8_10,P8_11,P8_99,P9,P10_1,P10_2,P10_3,P10_4,P10_5,P10_6,P10_7,P11_1,P11_2,P11_3,P11_4,P11_5,P11_6,P11_7,P12_1,P12_2,P12_3,P12_4,P12_5,P12_6,P12_7,P12A,P13_1,P13_2,P13_3,P13_4,P13_5,P13_6,P13_7,P14,P15,P16,P17_1,P17_2,P17_3,P17_4,P17_5,P17_6,P17_7,P17_8,P18,P19,P20,P21,P22,P23_1,P23_2,P23_3,P23_4,P23_5,P24,P25_1,P25_2,P25_3,P25_4,P25_5,P25_6,P25_7,P25_8,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P27,P28,P29,P30,P31_1,P31_2,P31_3,P31_4,P31_5,P31_6,P31_7,P31_8,P31_9,P31_10,P31_11,P31_12,P31_13,P32_1,P32_2,P32_3,P32_4,P32_5,P32_6,P33,P34_1,P34_2,P34_3,P34_4,P35,P36,P37,P38,P39_1,P39_2,P39_3,P39_4,P39_5,P40_1,P40_2,ESCOLAE,PF6,PF7,RENDAF,CLASSE,IDAT,ESCT,RENT,CLAST,RELT
28845191,SP,PENaPOLIS,Sudeste,Interior,Mulheres,40,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Algumas vezes tenho interesse,Algumas vezes por semana,Jornal impresso, , , , ,Televisao, , , , , , ,Conforto,Facebook,Youtube,Instagram,WhatsApp, , , , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular,SmartTV, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Nao utiliza,Confio pouco,Videos ou textos de noticias mais longos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Nao,Raramente,Nao, ,Nenhuma responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Muito impactado,Pouco impactado,Mais ou menos impactado,Muito impactado,Nao e impactado,Muito impactado,Nao sei,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Nao sei,Nao sei,Muito impactado,Nao estou preocupado com isso,Nao/Nenhuma,Sim,"Sim, poucas vezes", ,Poder Judiciario, , , ,Universidades / cientistas, , ,Igreja, , , , ,Nao,Nao,Nao,Nao sei,Nao,Nao,"Sim, para pior",Discordo,Discordo,Discordo,Discordo,OMS / Anvisa,Aumentou um pouco,Nao confio,Voto impresso (impressao do voto da urna eletrônica),Muito preocupado,Muito preocupado,Pouco preocupado,Muito preocupado,Pouco preocupado,Certificacao de que meu voto foi computado,Agilidade na contagem de votos,Medio completo,Parda,Protestante/Evangelica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,40 a 49 anos,Medio,De 1 a 3 SMs,C,Evangelicos
28858319,SP,CAMPINAS,Sudeste,Interior,Mulheres,39,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Muito interessado,Algumas vezes por semana, , , , ,Radio, ,Sites alternativos de noticias, , , , , ,Facilidade de acesso,WhatsApp,Instagram, , , , , , , , , , , ,Nenhum desses,Celular,LapTop/notebook, , , , , ,Celular,Nao confio nada,Nao utiliza,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , , ,Eu participo de votacao online em sites jornalisticos ou redes sociais, ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Sim,as vezes,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Alguma responsabilidade,"Sim, muito",Nao sei,Nao sei,Muito impactado,Muito impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Ativistas ou grupo de ativistas,"Sim, poucas vezes",Nao,"Sim, poucas vezes", , , , , ,Universidades / cientistas,Comercio, ,Igreja, , , , ,Sim,Nao,Sim,Nao,Nao,Sim,Nao alterou em nada,Discordo,Discordo,Discordo,Concordo,OMS / Anvisa,Nao mudou,Confio pouco,Tanto faz,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Garantia de que nao ha interferencia interna (dentro do Brasil),Garantia de que nao ha interferencia externa (de outros paises),Medio completo,Preta,Protestante/Evangelica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,30 a 39 anos,Medio,De 1 a 3 SMs,C,Evangelicos
28858450,SP,ATIBAIA,Sudeste,Interior,Mulheres,40,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Ja tive posicao politica e hoje nao tenho mais,Algumas vezes tenho interesse,Muito interessado,Uma vez por dia, ,Jornal digital, , , , , , , , , , ,Facilidade de acesso,Facebook,WhatsApp, , , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular,LapTop/notebook, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Nao sei,Ignora/Nem le, , , , , , , ,Nenhuma das alternativas anteriores,"Sim, pouco",Nao,Frequentemente,Nao, ,Nenhuma responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Pouco impactado,Muito impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Nao sei,Nao sei,Muito impactado,Nao estou preocupado com isso,Nao/Nenhuma,Nao,Nao compartilha, ,Poder Judiciario, , , ,Universidades / cientistas, , , , ,Ordem dos advogados – OAB, , ,Nao sei,Nao sei,Nao sei,Nao sei,Nao sei,Nao,Nao alterou em nada,Discordo,Discordo,Discordo,Discordo,Medicos e profissionais da saude,Aumentou um pouco,Confio muito,Urna eletrônica,Pouco preocupado,Nada preocupado,Pouco preocupado,Nada preocupado,Pouco preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Nenhum desses,4a Serie Fundamental,Parda,Protestante/Evangelica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,40 a 49 anos,Fundamental,De 1 a 3 SMs,C,Evangelicos
28858459,SP,SANTANA DE PARNAiBA,Sudeste,RM,Mulheres,36,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Centro,Muito interessado,Muito interessado,Uma vez por dia, , , , , , ,Sites alternativos de noticias, , , , , ,Facilidade de acesso,Facebook,Instagram,WhatsApp, , , , , , , , , , ,Nenhum desses,Celular,SmartTV, , , , , ,Celular,Confio pouco,Nao confio nada,Nao utiliza,Nao confio nada,Confio pouco,Confio pouco,Confio pouco,Depende do conteudo dos videos ou textos de noticias,Noticias de diferentes pontos de vista,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)", , ,Eu compartilho a noticia jornalistica com conhecidos, , , , ,Nao confia,Nao,Frequentemente,Nao, ,Alguma responsabilidade,Nao sei,Nao sei,Nao sei,Muita responsabilidade,"Sim, muito",Mais ou menos impactado,Muito impactado,Nao sei,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Nao sei,Nao sei,Muito impactado,Muito impactado,Nao sei,Nao sei,"Governo, politicos ou de partidos politicos do meu pais","Sim, muitas vezes",Nao,"Sim, poucas vezes",Governo, , ,"Forcas Armadas (Exercito, Marinha, Aeronautica)", , , , ,Igreja, , , , ,Sim,Sim,Sim,Nao sei,Nao sei,Sim,"Sim, para pior",Discordo,Concordo,Concordo,Discordo,Universidades / cientistas,Aumentou muito,Nao confio,Voto impresso (impressao do voto da urna eletrônica),Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Certificacao de que meu voto foi computado,Confianca no sistema operacional de eleicao (urna ou papel),Medio completo,Branca,Outras,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,30 a 39 anos,Medio,De 1 a 3 SMs,C,Outras religiões
28858467,SP,CAMPINAS,Sudeste,Interior,Mulheres,39,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Algumas vezes tenho interesse,Nao consumo noticias, , , , , , , , , , , ,Nenhuma das opcões anteriores,Nenhuma,Facebook,Instagram, , , , , , , , , , , ,Nenhum desses,Celular,PC/desktop, , , , , ,Celular,Nao utiliza,Nao utiliza,Nao utiliza,Nao utiliza,Confio pouco,Nao utiliza,Confio muito,Videos ou textos de noticias mais curtos,Nao sei,Nao sabe, , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Nao sei,Raramente,Nao sei, ,Nenhuma responsabilidade,Pouca responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, pouco",Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Pouco impactado,Pouco impactado,Cientistas,Nao/Nenhuma,Nao,Nao compartilha,Governo, , ,"Forcas Armadas (Exercito, Marinha, Aeronautica)", , , , ,Igreja, , , , ,Sim,Nao,Nao,Nao,Nao,Sim,Nao alterou em nada,Concordo,Discordo,Discordo,Discordo,Governo Federal,Nao mudou,Confio pouco,Tanto faz,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Nenhum desses, ,Fundamental completo,Preta,Catolica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,30 a 39 anos,Fundamental,De 1 a 3 SMs,C,Catolicos
28858481,SP,DIADEMA,Sudeste,RM,Mulheres,42,35 a 44 anos,Ruim,Desaprovo totalmente,Nao sabe,Nunca tive posicao politica,Algumas vezes tenho interesse,Nao muito interessado,Nao consumo noticias, , , , , ,Televisao, , , , , , ,Conteudo de facil leitura,Nenhuma,Instagram, , , , , , , , , , , ,Nenhum desses,Nao acesso midias digitais, , , , , , ,Nao acesso midias digitais,Confio muito,Nao utiliza,Nao utiliza,Confio pouco,Confio pouco,Nao utiliza,Confio pouco,Depende do conteudo dos videos ou textos de noticias,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, muito",Nao,Nunca,Nao, ,Muita responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,Alguma responsabilidade,Alguma responsabilidade,"Sim, muito",Muito impactado,Pouco impactado,Pouco impactado,Muito impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Nao sei,Nao sei,Nao sei,Muito impactado,Jornalistas ou empresas jornalisticas,"Sim, sempre",Nao,Nao compartilha, , , , , ,Universidades / cientistas, , , , , , , ,Sim,Nao sei,Nao sei,Nao sei,Nao sei,Sim,"Sim, para melhor",Discordo,Concordo,Concordo,Discordo,OMS / Anvisa,Aumentou muito,Confio pouco,Urna eletrônica,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Certificacao de que meu voto foi computado,Confianca na independencia e confiabilidade da justica eleitoral,Fundamental completo,Parda,Protestante/Evangelica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,40 a 49 anos,Fundamental,De 1 a 3 SMs,C,Evangelicos
28858541,SP,PRAIA GRANDE,Sudeste,Interior,Mulheres,35,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Algumas vezes tenho interesse,Muito interessado,Algumas vezes por semana, , , , , ,Televisao, , , ,Pelas redes sociais, , ,Conteudo confiavel,Youtube,Twiter,Instagram, , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular,LapTop/notebook, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,"Le, assiste ate o fim", , , , , , , ,Nenhuma das alternativas anteriores,"Sim, pouco",Nao,as vezes,Sim,Enviei uma mensagem avisando que a informacao nao era verdadeira junto a informacao correta,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Alguma responsabilidade,"Sim, muito",Muito impactado,Mais ou menos impactado,Mais ou menos impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Muito impactado,Nao sei,Muito impactado,"Governo, politicos ou de partidos politicos de outros paises (internacional)",Nao/Nenhuma,Nao,"Sim, sempre", , , , ,Policia, , , , ,Imprensa, , , ,Sim,Sim,Sim,Sim,Sim,Sim,Nao alterou em nada,Concordo,Concordo,Concordo,Discordo,Imprensa,Aumentou muito,Confio muito,Urna eletrônica,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Pouco preocupado,Confianca no sistema operacional de eleicao (urna ou papel),Agilidade na contagem de votos,Fundamental completo,Preta,Catolica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,30 a 39 anos,Fundamental,De 1 a 3 SMs,C,Catolicos
28858869,SP,SERTaOZINHO,Sudeste,Interior,Mulheres,42,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Algumas vezes tenho interesse,Algumas vezes tenho interesse,Nao consumo noticias, , , , , , , ,WhatsApp ou telefone, ,Pelas redes sociais, , ,Facilidade de acesso,WhatsApp,Facebook, , , , , , , , , , , ,Nenhum desses,Celular,LapTop/notebook, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio muito,Confio pouco,Confio muito,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, pouco",Nao,as vezes,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Nao,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Mais ou menos impactado,Muito impactado,Pessoas em geral,"Sim, sempre",Nao,"Sim, poucas vezes", , , , , , , ,Industria e/ou agronegocio, , , , , ,Nao,Sim,Sim,Sim,Sim,Sim,"Sim, para pior",Nao sei,Nao sei,Nao sei,Nao sei,Governo Federal,Aumentou um pouco,Confio pouco,Nao sei,Pouco preocupado,Pouco preocupado,Muito preocupado,Pouco preocupado,Pouco preocupado,Certificacao de que meu voto foi computado,Garantia de que nao ha interferencia externa (de outros paises),Medio completo,Branca,Catolica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,40 a 49 anos,Medio,De 1 a 3 SMs,C,Catolicos
28858911,SP,MAUa,Sudeste,RM,Mulheres,38,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Extremamente interessado,Extremamente interessado,Mais de uma vez por dia, , , , , , , , , ,Pelas redes sociais, , ,Facilidade de acesso,Outro,WhatsApp,Youtube, , , , , , , , , , ,Nenhum desses,Celular,LapTop/notebook, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Nao confio nada,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)", , , , , , , ,Nao confia,Nao,Frequentemente,Nao, ,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Alguma responsabilidade,Pouca responsabilidade,"Sim, muito",Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Muito impactado,Amigos e familiares,"Sim, poucas vezes",Nao,Nao compartilha, , , , , , , ,Industria e/ou agronegocio, ,Imprensa, , , ,Sim,Nao,Nao,Nao,Sim,Sim,"Sim, para pior",Concordo,Concordo,Discordo,Concordo,Universidades / cientistas,Nao mudou,Confio muito,Urna eletrônica,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Praticidade/simplicidade para votar,Confianca na independencia e confiabilidade da justica eleitoral,Medio completo,Branca,Protestante/Evangelica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,30 a 39 anos,Medio,De 1 a 3 SMs,C,Evangelicos
28858917,SP,BAURU,Sudeste,Interior,Mulheres,39,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Extremamente interessado,Mais de uma vez por dia, , , , , ,Televisao, ,WhatsApp ou telefone, , , , ,Conforto,WhatsApp,Instagram, , , , , , , , , , , ,Nenhum desses,Celular, , , , , , ,Celular,Confio pouco,Nao utiliza,Confio muito,Confio muito,Nao utiliza,Nao utiliza,Nao utiliza,Videos ou textos de noticias mais curtos,Noticias de fontes que nao possuem um ponto particular/ nao emitem suas opiniões,"Le, assiste ate o fim", , , , , , , ,Nenhuma das alternativas anteriores,Nao confia,Nao,Frequentemente,Nao, ,Alguma responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Nao e impactado,Muito impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,"Governo, politicos ou de partidos politicos do meu pais",Nao/Nenhuma,Nunca ouvi falar em agencias de checagens,"Sim, poucas vezes", , , ,"Forcas Armadas (Exercito, Marinha, Aeronautica)", , , ,Industria e/ou agronegocio,Igreja, , , , ,Nao,Nao,Nao,Nao,Nao,Nao,Nao alterou em nada,Discordo,Concordo,Discordo,Discordo,OMS / Anvisa,Aumentou muito,Confio muito,Urna eletrônica,Nada preocupado,Nada preocupado,Nada preocupado,Pouco preocupado,Muito preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Garantia de que nao ha interferencia interna (dentro do Brasil),Medio completo,Branca,Catolica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,30 a 39 anos,Medio,De 1 a 3 SMs,C,Catolicos
28858923,SP,SALTO,Sudeste,Interior,Mulheres,40,35 a 44 anos,Pessimo,Desaprovo totalmente,Nao sabe,Esquerda/ Centro-Esquerda,Muito interessado,Muito interessado,Algumas vezes por semana, , , , , , , , , ,Pelas redes sociais,Podcasts, ,Conteudo confiavel,Youtube,WhatsApp,Instagram, , , , , , , ,Site noticioso/ agencia de noticia,Canal no YouTube,Canal de audio/Podcast, ,Celular,LapTop/notebook, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,Ignora/Nem le,"Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)",Eu comento a noticia jornalistica nas redes sociais ou site, , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Nao, ,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Alguma responsabilidade,Alguma responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Muito impactado,Jornalistas ou empresas jornalisticas,"Sim, muitas vezes",Sim,"Sim, sempre", ,Poder Judiciario, , , ,Universidades / cientistas, , , , , ,ONGs, ,Nao sei,Sim,Sim,Nao,Nao,Sim,"Sim, para melhor",Discordo,Concordo,Discordo,Discordo,Medicos e profissionais da saude,Aumentou muito,Confio muito,Urna eletrônica,Pouco preocupado,Muito preocupado,Muito preocupado,Pouco preocupado,Muito preocupado,Garantia de que nao ha interferencia interna (dentro do Brasil),Praticidade/simplicidade para votar,Medio completo,Branca,Protestante/Evangelica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,40 a 49 anos,Medio,De 1 a 3 SMs,C,Evangelicos
28859029,SP,MAUa,Sudeste,RM,Mulheres,38,35 a 44 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Extremamente interessado,Extremamente interessado,Mais de uma vez por dia, , , , , ,Televisao, , , , , , ,Conforto,WhatsApp,Facebook,Youtube, , , , , , , , , ,Canal de audio/Podcast, ,Celular,SmartTV, , , , , ,Celular,Confio muito,Confio pouco,Confio muito,Confio muito,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais longos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,"Le, assiste ate o fim", ,Eu comento a noticia jornalistica nas redes sociais ou site, , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Nao, ,Alguma responsabilidade,Muita responsabilidade,Alguma responsabilidade,Alguma responsabilidade,Alguma responsabilidade,"Sim, mais ou menos",Mais ou menos impactado,Muito impactado,Pouco impactado,Pouco impactado,Nao e impactado,Muito impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Muito impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Pessoas em geral,"Sim, muitas vezes",Sim,"Sim, sempre", ,Poder Judiciario, ,"Forcas Armadas (Exercito, Marinha, Aeronautica)",Policia, , , , , , , , ,Nao,Nao,Nao,Nao,Nao,Nao,"Sim, para melhor",Discordo,Nao sei,Discordo,Discordo,Governo Estadual/Municipal,Aumentou muito,Confio muito,Tanto faz,Nao sei,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Certificacao de que meu voto foi computado,Fundamental completo,Parda,Catolica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,30 a 39 anos,Fundamental,De 1 a 3 SMs,C,Catolicos
28842764,PR,CAMPINA GRANDE DO SUL,Sul,RM,Mulheres,37,35 a 44 anos,Regular,Aprovo,Alguma,Ja tive posicao politica e hoje nao tenho mais,Algumas vezes tenho interesse,Extremamente interessado,Mais de uma vez por dia, , , , , ,Televisao,Sites alternativos de noticias, , , , , ,Facilidade de acesso,Instagram,Facebook, , , , , ,Publicacao digital, , ,Site noticioso/ agencia de noticia, , , ,Celular,Tablet, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Nao confio nada,Videos ou textos de noticias mais curtos,Noticias de fontes que nao possuem um ponto particular/ nao emitem suas opiniões,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)",Eu comento a noticia jornalistica nas redes sociais ou site,Eu escrevo sobre a noticia jornalistica ou sobre o assunto, , , , , ,Nao confia,Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,"Governo, politicos ou de partidos politicos do meu pais","Sim, poucas vezes",Nao,Nao compartilha, , , , , ,Universidades / cientistas, , , , , , , ,Sim,Nao,Nao,Nao,Nao,Sim,"Sim, para pior",Discordo,Discordo,Discordo,Discordo,Medicos e profissionais da saude,Aumentou um pouco,Confio muito,Urna eletrônica,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Agilidade na contagem de votos,Certificacao de que meu voto foi computado,Medio completo,Parda,Protestante/Evangelica,"Entre de R$ 1.800,01 ate R$ 3.600,00 - De 1 e meio ate 3 SMs",C1,30 a 39 anos,Medio,De 1 a 3 SMs,C,Evangelicos
