raw.date,day,month,year,Date,Country,President,Positive,Negative,DK-Neutral,Neutral,DK,Sum,QuestType,Type,SampleType,SampleSize,SampleMode,Question,Institute,Institute_OLD,Validation_Institute,SurveyName,Source,Notes
18.20.mar.2020,20,mar,2020,2020-03-20,Brazil,Bolsonaro,35,26,,33,5,99,Ot-Bom,Evaluation,,2878,Telephone,"Na sua opinião o presidente Jair Bolsonaro está fazendo um governo ótimo, bom, regular, ruim ou péssimo?",Datafolha,Datafolha,TRUE,Datafolha,https://www1.folha.uol.com.br/poder/2020/03/avaliacao-de-bolsonaro-na-gestao-da-crise-e-muito-pior-que-a-de-governadores-e-ministerio-diz-datafolha.shtml,Por IDEIA
21.23.mar.2020,23,mar,2020,2020-03-23,Brazil,Bolsonaro,28,40,,29,3,100,Ot-Bom,Evaluation,,1000,,"Na sua avaliaŤćo, o governo do presidente Jair Bolsonaro est_ sendo Ütimo, bom, regular, ruim ou p_ssimo?",Quaest,Quaest,TRUE,JOTA/Quaest,https://www.jota.info/dados/avaliacao-do-governo-bolsonaro-atinge-pior-nivel-em-serie-de-pesquisa-22062020,
25.mar.2020,25,mar,2020,2020-03-25,Brazil,Bolsonaro,34,36,,26,4,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
30.mar.01.abr.2020,1,apr,2020,2020-04-01,Brazil,Bolsonaro,28,42,,27,3,100,Ot-Bom,Evaluation,,1000,,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
abr.2020,,apr,2020,2020-04-01,Brazil,Bolsonaro,31,45,,24,0,100,Ot-Bom,Evaluation,,1000,,"Na sua avaliaŤćo, o governo do presidente Jair Bolsonaro est_ sendo Ütimo, bom, regular, ruim ou p_ssimo?",Quaest,Quaest,TRUE,JOTA/Quaest,https://www.jota.info/dados/avaliacao-do-governo-bolsonaro-atinge-pior-nivel-em-serie-de-pesquisa-22062020,
abr.2020,,apr,2020,2020-04-01,Brazil,Bolsonaro,21,49,,28,2,100,Ot-Bom,Evaluation,,,,Como voc� avalia o governo do Presidente Jair Bolsonaro?,Atlas,Atlas,TRUE,Atlas,file: 2020-05-Atlas.pdf,
01.abr.2020,1,apr,2020,2020-04-01,Brazil,Bolsonaro,32,36,,28,3,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
08.abr.2020,8,apr,2020,2020-04-08,Brazil,Bolsonaro,34,34,,29,3,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
12.14.abr.2020,14,apr,2020,2020-04-14,Brazil,Bolsonaro,23,43,,30,5,101,Ot-Bom,Evaluation,,2000,Online,Como você avalia o governo do Presidente Jair Bolsonaro?,Atlas,Atlas,TRUE,Atlas,https://atlasintel.org/poll/atlas-br-041520,Por IDEIA
13.15.abr.2020,15,apr,2020,2020-04-15,Brazil,Bolsonaro,30,40,,26,3,99,Ot-Bom,Evaluation,,,,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
13.15.abr.2020,15,apr,2020,2020-04-15,Brazil,Bolsonaro,36,33,,28,3,100,Ot-Bom,Evaluation,,2500,,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,DataPoder360,https://www.poder360.com.br/datapoder360/entenda-como-foi-realizada-a-pesquisa-datapoder360/,
16.abr.2020,16,apr,2020,2020-04-16,Brazil,Bolsonaro,34,33,,30,3,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
20.22.abr.2020,22,apr,2020,2020-04-22,Brazil,Bolsonaro,31,42,,26,2,101,Ot-Bom,Evaluation,,,,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
23.abr.2020,23,apr,2020,2020-04-23,Brazil,Bolsonaro,36,34,,27,3,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
23.24.abr.2020,24,apr,2020,2020-04-24,Brazil,Bolsonaro,31,42,,24,3,100,Ot-Bom,Evaluation,,800,,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
25.26.abr.2020,26,apr,2020,2020-04-26,Brazil,Bolsonaro,20,48,,30,2,100,Ot-Bom,Evaluation,,1000,,"Na sua avaliaŤćo, o governo do presidente Jair Bolsonaro est_ sendo Ütimo, bom, regular, ruim ou p_ssimo?",Quaest,Quaest,TRUE,JOTA/Quaest,https://www.jota.info/dados/avaliacao-do-governo-bolsonaro-atinge-pior-nivel-em-serie-de-pesquisa-22062020,
24.26.abr.2020,26,apr,2020,2020-04-26,Brazil,Bolsonaro,21,49,,28,2,100,Ot-Bom,Evaluation,,2000,Online,Como você avalia o governo do Presidente Jair Bolsonaro?,Atlas,Atlas,TRUE,Atlas,https://atlasintel.org/poll/atlas-br-042620,Por IDEIA
27.abr.2020,27,apr,2020,2020-04-27,Brazil,Bolsonaro,33,38,,26,3,100,Ot-Bom,Evaluation,,1503,Telephone,"Na sua opinićo o presidente Jair Bolsonaro est_ fazendo um governo Ütimo, bom, regular, ruim ou p_ssimo?",Datafolha,Datafolha,TRUE,Datafolha,https://www1.folha.uol.com.br/poder/2020/04/impeachment-de-bolsonaro-divide-o-pais-mas-presidente-mantem-base-de-apoio-diz-datafolha.shtml,Phone survey due to the pandemic (Datafolha usually does face to face interviews)
27.29.abr.2020,29,apr,2020,2020-04-29,Brazil,Bolsonaro,29,40,,26,5,100,Ot-Bom,Evaluation,,2500,,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,DataPoder360,https://www.poder360.com.br/datapoder360/entenda-como-foi-realizada-a-pesquisa-datapoder360/,
27.29.abr.2020,29,apr,2020,2020-04-29,Brazil,Bolsonaro,32,39,,27,2,100,Ot-Bom,Evaluation,,2006,Telephone,"A administração do Presidente Jair Bolsonaro está sendo ótima, boa, regular, ruim ou péssima?",Parana,ParanaPesquisas,FALSE,Parana,https://www.paranapesquisas.com.br/wp-content/uploads/2020/05/M%C3%ADdiaBR_Abr20.pdf,Por IDEIA
28.30.abr.2020,30,apr,2020,2020-04-30,Brazil,Bolsonaro,27,49,,24,1,101,Ot-Bom,Evaluation,,1000,,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
30.abr.2020,30,apr,2020,2020-04-30,Brazil,Bolsonaro,28,41,,27,4,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
07.mai.2020,7,may,2020,2020-05-07,Brazil,Bolsonaro,27,43,,26,4,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
07.10.mai.2020,10,may,2020,2020-05-10,Brazil,Bolsonaro,32,"43,4",,"22,9","1,7",100,Ot-Bom,Evaluation,,2002,,"O (a) Sr. (a) avalia o governo do presidente Jair Bolsonaro como: Ótimo, Bom, Regular, Ruim, ou P_ssimo?",MDA,Mda,TRUE,CNT/MDA,https://www.cnt.org.br/pesquisas,
11.13.mai.2020,13,may,2020,2020-05-13,Brazil,Bolsonaro,30,39,,27,4,100,Ot-Bom,Evaluation,,2500,,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,DataPoder360,https://www.poder360.com.br/datapoder360/entenda-como-foi-realizada-a-pesquisa-datapoder360/,
14.mai.2020,14,may,2020,2020-05-14,Brazil,Bolsonaro,28,44,,25,3,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
14.17.mai.2020,17,may,2020,2020-05-17,Brazil,Bolsonaro,32,"39,6",,"24,9","3,6",100,Ot-Bom,Evaluation,,1000,Online Panel,"Na sua opiniÜo, o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Offerwise,Offerwise,TRUE,FŃrum/Offerwise,https://revistaforum.com.br/pesquisaforum/governo-bolsonaro-tem-32-de-otimo-e-bom-na-pesquisa-forum-de-maio/,
16.18.mai.2020,18,may,2020,2020-05-18,Brazil,Bolsonaro,25,50,,23,2,100,Ot-Bom,Evaluation,,1000,,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
21.mai.2020,21,may,2020,2020-05-21,Brazil,Bolsonaro,27,43,,27,3,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
25.26.mai.2020,26,may,2020,2020-05-26,Brazil,Bolsonaro,33,43,,22,2,100,Ot-Bom,Evaluation,,2069,Telephone,"Na sua opinićo o presidente Jair Bolsonaro est_ fazendo um governo Ütimo, bom, regular, ruim ou p_ssimo?",Datafolha,Datafolha,TRUE,Datafolha,http://datafolha.folha.uol.com.br/opiniaopublica/2020/05/1988731-reprovacao-a-bolsonaro-sobe-atinge-43-aprovacao-fica-estavel.shtml,Phone survey due to the pandemic (Datafolha usually does face to face interviews)
24.26.mai.2020,26,may,2020,2020-05-26,Brazil,Bolsonaro,23,58,,19,0,100,Ot-Bom,Evaluation,,2000,,Como voc� avalia o governo do Presidente Jair Bolsonaro?,Atlas,Atlas,TRUE,Atlas,file: 2020-05-Atlas.pdf,
26.27.mai.2020,27,may,2020,2020-05-27,Brazil,Bolsonaro,26,49,,23,2,100,Ot-Bom,Evaluation,,1000,,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
25.27.mai.2020,27,may,2020,2020-05-27,Brazil,Bolsonaro,28,44,,23,5,100,Ot-Bom,Evaluation,,2500,,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,DataPoder360,https://www.poder360.com.br/datapoder360/entenda-como-foi-realizada-a-pesquisa-datapoder360/,
28.mai.2020,28,may,2020,2020-05-28,Brazil,Bolsonaro,28,42,,26,4,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
jun.2020,,jun,2020,2020-06-01,Brazil,Bolsonaro,21,54,,23,2,100,Ot-Bom,Evaluation,,1000,,"Na sua avaliaŤćo, o governo do presidente Jair Bolsonaro est_ sendo Ütimo, bom, regular, ruim ou p_ssimo?",Quaest,Quaest,TRUE,JOTA/Quaest,https://www.jota.info/dados/avaliacao-do-governo-bolsonaro-atinge-pior-nivel-em-serie-de-pesquisa-22062020,
04.jun.2020,4,jun,2020,2020-06-04,Brazil,Bolsonaro,26,49,,22,3,100,Ot-Bom,Evaluation,,?,?,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
08.10.jun.2020,10,jun,2020,2020-06-10,Brazil,Bolsonaro,28,47,,20,5,100,Ot-Bom,Evaluation,,2500,,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,DataPoder360,https://www.poder360.com.br/datapoder360/entenda-como-foi-realizada-a-pesquisa-datapoder360/,
09.11.jun.2020,11,jun,2020,2020-06-11,Brazil,Bolsonaro,28,48,,22,2,100,Ot-Bom,Evaluation,,1000,,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
11.jun.2020,11,jun,2020,2020-06-11,Brazil,Bolsonaro,29,46,,0,0,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
10.13.jun.2020,13,jun,2020,2020-06-13,Brazil,Bolsonaro,35,"41,6",,"21,5","1,8",100,Ot-Bom,Evaluation,,1000,Online Panel,"Na sua opiniÜo, o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Offerwise,Offerwise,TRUE,FŃrum/Offerwise,https://revistaforum.com.br/pesquisaforum/avaliacao-de-bolsonaro-se-mantem-estavel-ruim-e-pessimo-aumentam-mas-otimo-e-bom-tambem/,
18.jun.2020,18,jun,2020,2020-06-18,Brazil,Bolsonaro,25,42,,30,3,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
23.24.jun.2020,24,jun,2020,2020-06-24,Brazil,Bolsonaro,32,44,,23,1,100,Ot-Bom,Evaluation,,2016,Telephone,"Na sua opinićo o presidente Jair Bolsonaro est_ fazendo um governo Ütimo, bom, regular, ruim ou p_ssimo?",Datafolha,Datafolha,TRUE,Datafolha,http://datafolha.folha.uol.com.br/opiniaopublica/2020/06/1988765-bolsonaro-e-reprovado-por-44.shtml,Phone survey due to the pandemic (Datafolha usually does face to face interviews)
22.24.jun.2020,24,jun,2020,2020-06-24,Brazil,Bolsonaro,29,48,,20,3,100,Ot-Bom,Evaluation,,2500,Telephone,"De maneira geral, como você avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/bolsonaro-mantem-aprovacao-estavel-em-41-mesmo-depois-de-prisao-de-queiroz/,Por IDEIA
25.jun.2020,25,jun,2020,2020-06-25,Brazil,Bolsonaro,27,43,,28,2,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
27.30.jun.2020,30,jun,2020,2020-06-30,Brazil,Bolsonaro,25,56,,18,1,100,Ot-Bom,Evaluation,,2000,Online,Como voc� avalia o governo do Presidente Jair Bolsonaro?,Atlas,Atlas,TRUE,Atlas,https://www.atlasintel.org/poll/brazil-national-2020-07-01,
02.jul.2020,2,jul,2020,2020-07-02,Brazil,Bolsonaro,27,44,,25,4,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
25.jun.03.jul.2020,3,jul,2020,2020-07-03,Brazil,Bolsonaro,31,44,,23,2,100,Ot-Bom,Evaluation,,1500,Telephone,,Vox,Vox,TRUE,Vox Populi/PT,https://pt.org.br/vox-bolsonaro-derruba-as-expectativas-e-81-dos-brasileiros-estao-pessimistas/,
06.08.jul.2020,8,jul,2020,2020-07-08,Brazil,Bolsonaro,29,46,,20,5,100,Ot-Bom,Evaluation,,2500,Telephone,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,DataPoder360,https://www.poder360.com.br/poderdata/entenda-como-foi-realizada-a-pesquisa-datapoder360/,
09.jul.2020,9,jul,2020,2020-07-09,Brazil,Bolsonaro,25,41,,29,5,,"Approval (Otimo, Bom, Regular, Ruim, P_ssimo)",Evaluation,National,,Online,,IDEIA,Ideia,TRUE,,Toledo/Piau�,
10.jul.2020,10,jul,2020,2020-07-10,Brazil,Bolsonaro,25,29,,41,5,100,Ot-Bom,Evaluation,,?,?,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
13.15.jul.2020,15,jul,2020,2020-07-15,Brazil,Bolsonaro,30,45,,24,1,100,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
14.17.jul.2020,17,jul,2020,2020-07-17,Brazil,Bolsonaro,33,"39,7",,"24,2","2,8",100,Ot-Bom,Evaluation,,1000,Online Panel,"Na sua opiniÜo, o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Offerwise,Offerwise,TRUE,FŃrum/Offerwise,https://revistaforum.com.br/pesquisaforum/pesquisa-forum-avaliacao-de-bolsonaro-se-mantem-estavel-com-333-de-otimo-e-bom/,
18.21.jul.2020,21,jul,2020,2020-07-21,Brazil,Bolsonaro,34,38,,"25,8",2,100,Ot-Bom,Evaluation,,2030,Telephone,"A administraŤÜo do Presidente Jair Bolsonaro estŕ sendo Ńtima, boa, regular, ruim ou p_ssima?",Parana,ParanaPesquisas,FALSE,Parana,https://www.paranapesquisas.com.br/pesquisas/pesquisa-nacional-situacao-eleitoral-para-o-executivo-federal-a-presidente-em-2022-e-avaliacao-da-administracao-federal-julho-2020/,
20.22.jul.2020,22,jul,2020,2020-07-22,Brazil,Bolsonaro,30,43,,23,4,100,Ot-Bom,Evaluation,,2500,Telephone,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,DataPoder360,https://www.poder360.com.br/poderdata/entenda-como-foi-realizada-a-pesquisa-datapoder360/,
03.05.ago.2020,5,aug,2020,2020-08-05,Brazil,Bolsonaro,32,41,,25,2,100,Ot-Bom,Evaluation,,2500,Telephone,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,DataPoder360,https://www.poder360.com.br/poderdata/governo-bolsonaro-e-aprovado-por-45-e-desaprovado-por-45/,
11.12.ago.2020,12,aug,2020,2020-08-12,Brazil,Bolsonaro,37,34,,27,1,99,Ot-Bom,Evaluation,,2065,Telephone,"Na sua opiniÜo o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Datafolha,Datafolha,TRUE,Datafolha,http://datafolha.folha.uol.com.br/opiniaopublica/2020/08/1988832-aprovacao-a-bolsonaro-cresce-e-e-a-mais-alta-desde-inicio-de-mandato.shtml,
13.ago.2020,13,aug,2020,2020-08-13,Brazil,Bolsonaro,32,37,,29,2,100,Ot-Bom,Evaluation,,?,?,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
13.15.ago.2020,15,aug,2020,2020-08-15,Brazil,Bolsonaro,37,37,,23,3,100,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
17.19.ago.2020,19,aug,2020,2020-08-19,Brazil,Bolsonaro,38,35,,23,4,100,Ot-Bom,Evaluation,,2500,Telephone,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,DataPoder360,https://www.poder360.com.br/poderdata/aprovacao-do-governo-sobe-para-52-desaprovacao-cai-para-40/,
21.24.ago.2020,24,aug,2020,2020-08-24,Brazil,Bolsonaro,38,"35,3",,"24,1","3,1",100,Ot-Bom,Evaluation,,1000,Online Panel,"Na sua opiniÜo, o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Offerwise,Offerwise,TRUE,FŃrum/Offerwise,https://revistaforum.com.br/pesquisaforum/pesquisa-forum-avaliacao-de-bolsonaro-melhora-e-otimo-e-bom-bate-em-375/,
24.31.ago.2020,31,aug,2020,2020-08-31,Brazil,Bolsonaro,39,39,,20,2,100,Ot-Bom,Evaluation,,1235,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-aprovacao-de-bolsonaro-segue-em-38/,
31.ago.02.set.2020,2,sep,2020,2020-09-02,Brazil,Bolsonaro,39,34,,24,3,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/governo-bolsonaro-e-aprovado-por-50-e-desaprovado-por-41/,
07.11.set.2020,11,sep,2020,2020-09-11,Brazil,Bolsonaro,35,35,,30,0,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-bolsonaro-atinge-40-de-aprovacao-a-maior-desde-fevereiro/,
08.11.set.2020,11,sep,2020,2020-09-11,Brazil,Bolsonaro,39,36,,24,2,101,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,file: Pesquisa-XP_-2020_09.pdf,
set.2020,15,sep,2020,2020-09-15,Brazil,Bolsonaro,30,46,,22,2,100,Ot-Bom,Evaluation,,,Online,Como voc� avalia o governo do presidente Jair Bolsonaro?,Atlas,Atlas,TRUE,Atlas,https://www.atlasintel.org/polls/general-release-polls,
14.16.set.2020,16,sep,2020,2020-09-16,Brazil,Bolsonaro,38,34,,25,3,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/governo-bolsonaro-e-aprovado-por-49-e-desaprovado-por-44/,
17.20.set.2020,20,sep,2020,2020-09-20,Brazil,Bolsonaro,40,29,,29,2,100,Ot-Bom,Evaluation,,2000,,"Na sua avaliaŤÜo, o governo do presidente Jair Bolsonaro estŕ sendo:",IBOPE,Ibope/Ipec,FALSE,CNI-IBOPE,https://g1.globo.com/politica/noticia/2020/09/24/governo-bolsonaro-tem-aprovacao-de-40percent-e-reprovacao-de-29percent-diz-pesquisa-ibope.ghtml,
21.23.set.2020,24,sep,2020,2020-09-24,Brazil,Bolsonaro,34,39,,26,1,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-aprovacao-de-bolsonaro-cai-a-35-a-pior-dos-ultimos-meses/,
28.30.set.2020,30,sep,2020,2020-09-30,Brazil,Bolsonaro,38,30,,27,5,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/governo-bolsonaro-e-aprovado-por-52-e-desaprovado-por-42/,
30.set.05.out.2020,5,oct,2020,2020-10-05,Brazil,Bolsonaro,35,"36,5",,"26,2","2,5",100,Ot-Bom,Evaluation,,1000,Online Panel,"Na sua opiniÜo, o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Offerwise,Offerwise,TRUE,FŃrum/Offerwise,https://revistaforum.com.br/noticias/otimo-e-bom-de-bolsonaro-cai-e-ruim-e-pessimo-sobe-em-nova-pesquisa-forum/,
05.08.out.2020,8,oct,2020,2020-10-08,Brazil,Bolsonaro,36,37,,25,2,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-aprovacao-de-bolsonaro-volta-a-subir-e-chega-a-39/,
08.11.out.2020,11,oct,2020,2020-10-11,Brazil,Bolsonaro,39,31,,28,2,100,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,file: Pesquisa-XP_-2020_10.pdf,
08.13.out.2020,13,oct,2020,2020-10-13,Brazil,Bolsonaro,39,"32,1",,"27,2",2,100,Ot-Bom,Evaluation,,,,"A administraŤÜo do Presidente Jair Bolsonaro estŕ sendo Ńtima, boa, regular, ruim ou p_ssima?",Parana,ParanaPesquisas,FALSE,VEJA/Parana,https://veja.abril.com.br/politica/pesquisa-aprovacao-de-bolsonaro-cresce-mesmo-em-meio-a-crise-da-covid-19/,
12.14.out.2020,14,oct,2020,2020-10-14,Brazil,Bolsonaro,40,33,,25,2,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/governo-bolsonaro-e-aprovado-por-52-e-desaprovado-por-41-mostra-poderdata/,
19.22.out.2020,22,oct,2020,2020-10-22,Brazil,Bolsonaro,37,34,,27,2,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-bolsonaro-mantem-indice-de-aprovacao-de-39/,
21.24.out.2020,24,oct,2020,2020-10-24,Brazil,Bolsonaro,41,"27,2",,"30,3","1,3",100,Ot-Bom,Evaluation,,2002,,"O (a) Sr. (a) avalia o governo do presidente Jair Bolsonaro como: Ótimo, Bom, Regular, Ruim, ou P_ssimo?",MDA,Mda,TRUE,CNT/MDA,https://www.cnt.org.br/agencia-cnt/cnt-divulga-nova-rodada-da-pesquisa-de-opiniao-2020,
26.28.out.2020,28,oct,2020,2020-10-28,Brazil,Bolsonaro,38,35,,23,4,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/governo-bolsonaro-e-aprovado-por-48-e-desaprovado-por-42-mostra-poderdata/,
02.05.nov.2020,5,nov,2020,2020-11-05,Brazil,Bolsonaro,37,33,,27,3,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-aprovacao-do-presidente-bolsonaro-segue-estavel-em-38/,
04.09.nov.2020,9,nov,2020,2020-11-09,Brazil,Bolsonaro,31,40,,"27,5","1,6",100,Ot-Bom,Evaluation,,1000,Online Panel,"Na sua opiniÜo, o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Offerwise,Offerwise,TRUE,FŃrum/Offerwise,https://revistaforum.com.br/pesquisaforum/pesquisa-forum-popularidade-de-bolsonaro-volta-a-cair-e-ruim-ou-pessimo-bate-em-40/,
